Duration,Demand,First Stop,Second Stop,Third Stop,Fourth Stop
10965.81,15.0,Countdown Metro Halsey Street,Countdown Greenlane,,
11194.78,16.0,Countdown Metro Halsey Street,Countdown Grey Lynn,,
10984.57,13.0,Countdown Metro Halsey Street,Countdown Hauraki Corner,,
12327.26,15.0,Countdown Metro Halsey Street,Countdown Henderson,,
12595.380000000001,15.0,Countdown Metro Halsey Street,Countdown Hobsonville,,
13751.73,19.0,Countdown Metro Halsey Street,Countdown Kelston,,
11860.83,15.0,Countdown Metro Halsey Street,Countdown Lincoln Road,,
10640.2,14.0,Countdown Metro Halsey Street,Countdown Lynfield,,
11849.470000000001,16.0,Countdown Metro Halsey Street,Countdown Lynmall,,
13670.92,17.0,Countdown Metro Halsey Street,Countdown Mairangi Bay,,
12729.7,16.0,Countdown Metro Halsey Street,Countdown Milford,,
10928.16,15.0,Countdown Metro Halsey Street,Countdown Mt Eden,,
10463.01,14.0,Countdown Metro Halsey Street,Countdown Mt Roskill,,
10565.61,14.0,Countdown Metro Halsey Street,Countdown Newmarket,,
11547.2,15.0,Countdown Metro Halsey Street,Countdown Northcote,,
10720.36,15.0,Countdown Metro Halsey Street,Countdown Onehunga,,
13328.3,21.0,Countdown Metro Halsey Street,Countdown Ponsonby,,
10885.29,15.0,Countdown Metro Halsey Street,Countdown Pt Chevalier,,
9864.48,13.0,Countdown Metro Halsey Street,Countdown St Lukes,,
12177.68,15.0,Countdown Metro Halsey Street,Countdown Sunnynook,,
11629.43,15.0,Countdown Metro Halsey Street,Countdown Takapuna,,
11498.34,14.0,Countdown Metro Halsey Street,Countdown Te Atatu,,
11065.83,14.0,Countdown Metro Halsey Street,Countdown Te Atatu South,,
11164.85,16.0,Countdown Metro Halsey Street,Countdown Three Kings,,
11078.57,16.0,Countdown Metro Halsey Street,Countdown Victoria Street West,,
14424.03,20.0,Countdown Metro Halsey Street,Countdown Westgate,,
8864.46,11.0,Countdown Metro Halsey Street,FreshChoice Mangere Bridge,,
11240.22,12.0,Countdown Metro Halsey Street,FreshChoice Ranui,,
10947.92,11.0,Countdown Metro Halsey Street,SuperValue Palomino,,
9944.06,10.0,Countdown Metro Halsey Street,SuperValue Titirangi,,
12301.42,19.0,FreshChoice Mangere Bridge,Countdown Auckland City,,
11818.26,16.0,FreshChoice Mangere Bridge,Countdown Birkenhead,,
9456.8,15.0,FreshChoice Mangere Bridge,Countdown Blockhouse Bay,,
14096.0,17.0,FreshChoice Mangere Bridge,Countdown Browns Bay,,
11952.24,15.0,FreshChoice Mangere Bridge,Countdown Glenfield,,
10084.34,16.0,FreshChoice Mangere Bridge,Countdown Greenlane,,
11035.880000000001,17.0,FreshChoice Mangere Bridge,Countdown Grey Lynn,,
11160.9,14.0,FreshChoice Mangere Bridge,Countdown Hauraki Corner,,
11411.44,16.0,FreshChoice Mangere Bridge,Countdown Henderson,,
11884.74,16.0,FreshChoice Mangere Bridge,Countdown Hobsonville,,
12628.61,20.0,FreshChoice Mangere Bridge,Countdown Kelston,,
10945.0,16.0,FreshChoice Mangere Bridge,Countdown Lincoln Road,,
9058.77,15.0,FreshChoice Mangere Bridge,Countdown Lynfield,,
10627.74,17.0,FreshChoice Mangere Bridge,Countdown Lynmall,,
13847.26,18.0,FreshChoice Mangere Bridge,Countdown Mairangi Bay,,
12906.04,17.0,FreshChoice Mangere Bridge,Countdown Milford,,
9954.94,16.0,FreshChoice Mangere Bridge,Countdown Mt Eden,,
8981.65,15.0,FreshChoice Mangere Bridge,Countdown Mt Roskill,,
10270.04,15.0,FreshChoice Mangere Bridge,Countdown Newmarket,,
11723.529999999999,16.0,FreshChoice Mangere Bridge,Countdown Northcote,,
8728.9,16.0,FreshChoice Mangere Bridge,Countdown Onehunga,,
13162.42,22.0,FreshChoice Mangere Bridge,Countdown Ponsonby,,
10302.83,16.0,FreshChoice Mangere Bridge,Countdown Pt Chevalier,,
8995.81,14.0,FreshChoice Mangere Bridge,Countdown St Lukes,,
12354.02,16.0,FreshChoice Mangere Bridge,Countdown Sunnynook,,
11805.77,16.0,FreshChoice Mangere Bridge,Countdown Takapuna,,
10582.51,15.0,FreshChoice Mangere Bridge,Countdown Te Atatu,,
10150.0,15.0,FreshChoice Mangere Bridge,Countdown Te Atatu South,,
9601.380000000001,17.0,FreshChoice Mangere Bridge,Countdown Three Kings,,
11284.48,17.0,FreshChoice Mangere Bridge,Countdown Victoria Street West,,
13508.21,21.0,FreshChoice Mangere Bridge,Countdown Westgate,,
8693.9,11.0,FreshChoice Mangere Bridge,Countdown Metro Halsey Street,,
10324.4,13.0,FreshChoice Mangere Bridge,FreshChoice Ranui,,
10032.1,12.0,FreshChoice Mangere Bridge,SuperValue Palomino,,
8491.380000000001,11.0,FreshChoice Mangere Bridge,SuperValue Titirangi,,
14763.35,20.0,FreshChoice Ranui,Countdown Auckland City,,
14280.19,17.0,FreshChoice Ranui,Countdown Birkenhead,,
12498.45,16.0,FreshChoice Ranui,Countdown Blockhouse Bay,,
15776.82,18.0,FreshChoice Ranui,Countdown Browns Bay,,
14007.24,16.0,FreshChoice Ranui,Countdown Glenfield,,
13132.17,17.0,FreshChoice Ranui,Countdown Greenlane,,
13497.81,18.0,FreshChoice Ranui,Countdown Grey Lynn,,
13581.09,15.0,FreshChoice Ranui,Countdown Hauraki Corner,,
12557.79,17.0,FreshChoice Ranui,Countdown Henderson,,
13317.64,17.0,FreshChoice Ranui,Countdown Hobsonville,,
14661.07,21.0,FreshChoice Ranui,Countdown Kelston,,
12100.57,17.0,FreshChoice Ranui,Countdown Lincoln Road,,
12229.17,16.0,FreshChoice Ranui,Countdown Lynfield,,
13277.970000000001,18.0,FreshChoice Ranui,Countdown Lynmall,,
15496.98,19.0,FreshChoice Ranui,Countdown Mairangi Bay,,
15155.2,18.0,FreshChoice Ranui,Countdown Milford,,
12860.3,17.0,FreshChoice Ranui,Countdown Mt Eden,,
12051.98,16.0,FreshChoice Ranui,Countdown Mt Roskill,,
12731.97,16.0,FreshChoice Ranui,Countdown Newmarket,,
14243.05,17.0,FreshChoice Ranui,Countdown Northcote,,
12309.32,17.0,FreshChoice Ranui,Countdown Onehunga,,
15624.349999999999,23.0,FreshChoice Ranui,Countdown Ponsonby,,
12528.32,17.0,FreshChoice Ranui,Countdown Pt Chevalier,,
11788.85,15.0,FreshChoice Ranui,Countdown St Lukes,,
14174.880000000001,17.0,FreshChoice Ranui,Countdown Sunnynook,,
14225.96,17.0,FreshChoice Ranui,Countdown Takapuna,,
12259.1,16.0,FreshChoice Ranui,Countdown Te Atatu,,
11698.44,16.0,FreshChoice Ranui,Countdown Te Atatu South,,
13011.58,18.0,FreshChoice Ranui,Countdown Three Kings,,
13746.41,18.0,FreshChoice Ranui,Countdown Victoria Street West,,
14941.11,22.0,FreshChoice Ranui,Countdown Westgate,,
11155.83,12.0,FreshChoice Ranui,Countdown Metro Halsey Street,,
10453.42,13.0,FreshChoice Ranui,FreshChoice Mangere Bridge,,
10778.74,13.0,FreshChoice Ranui,SuperValue Palomino,,
10783.59,12.0,FreshChoice Ranui,SuperValue Titirangi,,
14471.04,19.0,SuperValue Palomino,Countdown Auckland City,,
13987.89,16.0,SuperValue Palomino,Countdown Birkenhead,,
11813.84,15.0,SuperValue Palomino,Countdown Blockhouse Bay,,
15484.52,17.0,SuperValue Palomino,Countdown Browns Bay,,
13714.94,15.0,SuperValue Palomino,Countdown Glenfield,,
12839.869999999999,16.0,SuperValue Palomino,Countdown Greenlane,,
13205.51,17.0,SuperValue Palomino,Countdown Grey Lynn,,
13288.78,14.0,SuperValue Palomino,Countdown Hauraki Corner,,
11922.65,16.0,SuperValue Palomino,Countdown Henderson,,
13025.34,16.0,SuperValue Palomino,Countdown Hobsonville,,
13987.43,20.0,SuperValue Palomino,Countdown Kelston,,
11808.27,16.0,SuperValue Palomino,Countdown Lincoln Road,,
11936.869999999999,15.0,SuperValue Palomino,Countdown Lynfield,,
12540.8,17.0,SuperValue Palomino,Countdown Lynmall,,
15204.68,18.0,SuperValue Palomino,Countdown Mairangi Bay,,
14862.89,17.0,SuperValue Palomino,Countdown Milford,,
12567.99,16.0,SuperValue Palomino,Countdown Mt Eden,,
11759.68,15.0,SuperValue Palomino,Countdown Mt Roskill,,
12439.67,15.0,SuperValue Palomino,Countdown Newmarket,,
13950.74,16.0,SuperValue Palomino,Countdown Northcote,,
12017.02,16.0,SuperValue Palomino,Countdown Onehunga,,
15332.05,22.0,SuperValue Palomino,Countdown Ponsonby,,
12236.02,16.0,SuperValue Palomino,Countdown Pt Chevalier,,
11496.55,14.0,SuperValue Palomino,Countdown St Lukes,,
13882.58,16.0,SuperValue Palomino,Countdown Sunnynook,,
13933.65,16.0,SuperValue Palomino,Countdown Takapuna,,
11966.8,15.0,SuperValue Palomino,Countdown Te Atatu,,
11343.79,15.0,SuperValue Palomino,Countdown Te Atatu South,,
12719.279999999999,17.0,SuperValue Palomino,Countdown Three Kings,,
13454.11,17.0,SuperValue Palomino,Countdown Victoria Street West,,
14648.81,21.0,SuperValue Palomino,Countdown Westgate,,
10863.52,11.0,SuperValue Palomino,Countdown Metro Halsey Street,,
10161.12,12.0,SuperValue Palomino,FreshChoice Mangere Bridge,,
10764.35,13.0,SuperValue Palomino,FreshChoice Ranui,,
10033.5,11.0,SuperValue Palomino,SuperValue Titirangi,,
13466.380000000001,18.0,SuperValue Titirangi,Countdown Auckland City,,
12983.22,15.0,SuperValue Titirangi,Countdown Birkenhead,,
9866.939999999999,14.0,SuperValue Titirangi,Countdown Blockhouse Bay,,
15260.96,16.0,SuperValue Titirangi,Countdown Browns Bay,,
13117.2,14.0,SuperValue Titirangi,Countdown Glenfield,,
11835.2,15.0,SuperValue Titirangi,Countdown Greenlane,,
12200.85,16.0,SuperValue Titirangi,Countdown Grey Lynn,,
12325.869999999999,13.0,SuperValue Titirangi,Countdown Hauraki Corner,,
11465.67,15.0,SuperValue Titirangi,Countdown Henderson,,
12849.869999999999,15.0,SuperValue Titirangi,Countdown Hobsonville,,
12487.01,19.0,SuperValue Titirangi,Countdown Kelston,,
11626.26,15.0,SuperValue Titirangi,Countdown Lincoln Road,,
9925.05,14.0,SuperValue Titirangi,Countdown Lynfield,,
10960.529999999999,16.0,SuperValue Titirangi,Countdown Lynmall,,
15029.21,17.0,SuperValue Titirangi,Countdown Mairangi Bay,,
14071.0,16.0,SuperValue Titirangi,Countdown Milford,,
11293.46,15.0,SuperValue Titirangi,Countdown Mt Eden,,
10179.33,14.0,SuperValue Titirangi,Countdown Mt Roskill,,
11435.0,14.0,SuperValue Titirangi,Countdown Newmarket,,
12888.5,15.0,SuperValue Titirangi,Countdown Northcote,,
10476.29,15.0,SuperValue Titirangi,Countdown Onehunga,,
14327.380000000001,21.0,SuperValue Titirangi,Countdown Ponsonby,,
11177.23,15.0,SuperValue Titirangi,Countdown Pt Chevalier,,
10068.41,13.0,SuperValue Titirangi,Countdown St Lukes,,
13518.99,15.0,SuperValue Titirangi,Countdown Sunnynook,,
12970.74,15.0,SuperValue Titirangi,Countdown Takapuna,,
11547.64,14.0,SuperValue Titirangi,Countdown Te Atatu,,
10775.8,14.0,SuperValue Titirangi,Countdown Te Atatu South,,
11178.54,16.0,SuperValue Titirangi,Countdown Three Kings,,
12449.45,16.0,SuperValue Titirangi,Countdown Victoria Street West,,
14473.33,20.0,SuperValue Titirangi,Countdown Westgate,,
9858.86,10.0,SuperValue Titirangi,Countdown Metro Halsey Street,,
8620.39,11.0,SuperValue Titirangi,FreshChoice Mangere Bridge,,
10823.82,12.0,SuperValue Titirangi,FreshChoice Ranui,,
10131.369999999999,11.0,SuperValue Titirangi,SuperValue Palomino,,
15432.92,23.0,Countdown Henderson,SuperValue Palomino,FreshChoice Ranui,
12922.18,24.0,Countdown Onehunga,FreshChoice Mangere Bridge,Countdown Mangere Mall,
15946.24,25.0,Countdown Te Atatu South,Countdown Henderson,SuperValue Palomino,
12041.82,23.0,FreshChoice Mangere Bridge,Countdown Mangere Mall,Countdown Mangere East,
16316.79,26.0,FreshChoice Ranui,Countdown Lincoln Road,Countdown Te Atatu South,
15972.720000000001,25.0,SuperValue Palomino,Countdown Henderson,Countdown Te Atatu South,
